Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,0.6547192442223376,0.016364905057522933,-2.481016629661747e-16,1.1231104231545137e-16,0.22918669729961788,-3.455151276787636e-15,2.8309915634208046e-12,4.724985368110187e-14,-1.6142999369421963e-15,-4.331573760657738e-21,0.7544483976399863,1.160388764272067e-11,1.4012952677032868e-09,-4.3925075742464955e-15,4.466696088671217e-08,9.78998541072932e-11,-1.0369741776843086e-10,-4.6074058086018695e-08,1.2922956349360367e-19,0.0,0.0,2.320777529035484e-11,2.808392479230419e-09,-8.779191063762607e-15,8.933392177366482e-08,1.9579505165752652e-10,-1.0369741776843086e-10,-4.6074058085571263e-08,1.292295745830732e-19,0.0,0.0,-7.090714916924713e-10,-140.7132122709098,0.0004386634222769929,-1.9489333984603033e-07,-9.792903351275097,-2.1400817176175013e-21,-4.4532932832374305e-08,-1.109125998061099e-15,0.0,0.0,14310.905255369766,20621.187049705277,1368.8549802484818,918.4346250541901,1756.8040342682866,1864.9154285171269,1058.2922391213085,1248.2607990901083,520.30429400208,1037.8911357957468,26468.504562941045,216305198.36295998,15576859.095759204,1698.8180076617405,2316820.345096972,-13420065.30530805,382249.1355220106,-3992495.54472827,962.5629439038321,1970.9938579517504,0.3943299954640409,0.2808697342889088,1.0025616871591105,1.61167411551495,1.0211337320085385,1.4267041184099445,1.5599443462490545,1.5702801111585725,1.6187725312502264,1.6272574355797256,2309.5141725387,0.01636490501145811,300.0,0.9623517485622871,23.690414919128173,1227.7249085242781,0.044530279696738076,1.849801088263431e-05,-0.2871902442175543
0.004,0.6547085982914068,0.01636339360715315,9.420853367732558e-20,1.2408939061280245e-13,0.2291870612619785,1.6190752576438662e-16,2.835017563171493e-10,1.5817349593005324e-12,1.0120537564865893e-12,-4.331579019023191e-21,0.7544495448446492,-1.1544405636241582e-12,4.290284029443137e-14,-4.846560405195567e-12,-1.6961041284575998e-11,5.648337717576079e-13,4.858953794384515e-12,1.7495207054158804e-11,1.4479280036908509e-16,0.0,0.0,-2.308881127310777e-12,-4.914146027092152e-13,-9.693120812687124e-12,-3.392243963396224e-11,-4.022245196980111e-12,4.858953794384508e-12,1.7494698304727612e-11,1.4477639705973098e-16,0.0,0.0,7.055019213596749e-11,0.05343174379699203,0.47871568696196587,7.400678840791099e-11,0.45870047016795273,2.3600876960867426e-17,4.3926875634940694e-05,1.4895776679671465e-09,0.0,0.0,14310.905559522385,20621.187049705284,1368.854950880122,918.4346382723677,1756.8040138845495,1864.9154497273762,1058.2922864779189,1248.2608874154228,520.30429400208,1037.8911425400527,26469.627974174004,216305199.9817306,15576859.203214811,1698.890105111459,2316820.4830067214,-13420065.158911515,382249.21859833476,-3992495.446739343,962.6037879784778,1971.0753327803332,0.39432398556165577,0.28086273120512156,1.0025416592876304,1.6116418113949749,1.021113428494994,1.4266765053999149,1.5599145086019328,1.5702501244915987,1.6187419562070262,1.6272072068662902,2309.5696533297814,0.01636339211702486,300.0000785003605,0.9623673963686704,23.69080632358238,1227.7048168715633,0.04452888062259822,1.8498031048693433e-05,0.00012348536109119053
0.0055,0.6546182459754547,0.01635033089012301,2.5593842574891354e-18,2.9485095844142695e-12,0.22919020047828279,4.3285555577435276e-15,7.561250850136575e-09,4.1937552228239644e-11,2.9902418546654465e-11,-4.3316263006390606e-21,0.7544594609955646,-2.9033983839020382e-11,-3.0174430052717285e-15,-1.1517390543352727e-10,-4.6068890719372917e-10,-1.444552972183183e-13,1.2983968865923466e-10,4.751027694033644e-10,1.01811143901281e-13,0.0,0.0,-5.806796772304408e-11,-1.4523027752415865e-11,-2.3034781098973088e-10,-9.216128022754807e-10,-1.2271919106959414e-10,1.2983968865923026e-10,4.747616217329065e-10,1.0179885796216509e-13,0.0,0.0,1.775742892384231e-09,1.4520006593182966,8.89476157895693,2.0110977437070476e-09,12.252170157314698,5.800347265302573e-16,0.006568420262833345,3.078996101842077e-07,0.0,0.0,14310.91112325541,20621.18704970528,1368.8544136552935,918.4348800705154,1756.8036410123864,1864.9158377232093,1058.2931527618366,1248.2625031273426,520.30429400208,1037.891265911671,26490.178233412054,216305229.5934596,15576861.16887051,1700.2089642602361,2316823.0057518343,-13420062.480919383,382250.7382915099,-3992493.6542534414,963.3509374863442,1972.5657296718678,0.39427201596821665,0.2808021278675752,1.0023683956661327,1.6113622589287828,1.020937779150926,1.4264367841140808,1.559656273060022,1.5699905984660214,1.6184772446500957,1.6267728114804625,2310.9137601406665,0.016350317690779492,300.0015144860259,0.9625002208799619,23.69418950778497,1227.531305732549,0.04451687092006816,1.8498240554123812e-05,0.0033578425143763117
0.006,0.6543565525706228,0.016311080699502597,1.9035707624429113e-17,2.1871422294831176e-11,0.22919958943908567,3.2392086437564084e-14,7.009019341878324e-08,4.0961022291674693e-10,3.0214025465337917e-10,-4.331773077882789e-21,0.7544892590376479,-2.1603859737373586e-10,-5.959701467606681e-14,-8.57817640831329e-10,-3.411626010018392e-09,-4.145099832029687e-12,9.702973132910457e-10,3.50966990270969e-09,9.71972906942734e-12,0.0,0.0,-4.320771980194934e-10,-1.0813854570572221e-10,-1.7156352866466443e-09,-6.8424890414925695e-09,-9.201518684591257e-10,9.702973132907433e-10,3.4803969357540237e-09,9.71880280865284e-12,0.0,0.0,1.3244898023212932e-08,10.807874295551104,26.91494712347475,1.4968888206653216e-08,91.30492117282907,4.314571406544218e-15,0.06976228260643293,2.9674505633055717e-06,0.0,0.0,14310.945213872174,20621.18704970528,1368.8511218373021,918.4363617917713,1756.801356265314,1864.9182153302615,1058.2984611421637,1248.2724036832324,520.30429400208,1037.8920218839053,26616.103144715962,216305411.04368562,15576873.213698165,1708.2904753081796,2316838.46423197,-13420046.071116444,382260.0504621847,-3992482.670481704,967.9292060165113,1981.698359761178,0.3941155759652982,0.2806194982625806,1.0018465014918723,1.61051970508672,1.020408690418941,1.4257097393090183,1.558877778672538,1.5692082081727188,1.6176786640550753,1.6254654936166588,2319.9056864060326,0.016311037619936034,300.01031369945343,0.9628851380524246,23.704360384273823,1227.0107334236225,0.04448126008454579,1.8499078268864707e-05,0.025114823371800248
0.00625,0.6538666203049031,0.01623252784188898,8.54877012951287e-17,9.528117237522943e-11,0.22921821450086405,1.5060454195225628e-13,3.916666673494675e-07,2.445903644083223e-09,1.8294684729677783e-09,-4.332073689910233e-21,0.7545488616201442,-9.708193090160023e-10,-6.212173328861148e-13,-3.839297137615424e-09,-1.4839205463149589e-08,-1.673067675573629e-10,4.500246500739017e-09,1.4970010662010853e-08,3.469927319213851e-10,0.0,0.0,-1.941638705925325e-09,-4.866531747959554e-10,-7.678594398801172e-09,-3.0267820017783595e-08,-4.415766755737614e-09,4.500246500731621e-09,1.402535038668269e-08,3.4696732421690105e-10,0.0,0.0,5.980703718899509e-08,48.602780252310886,36.46708309347302,6.730972312805772e-08,418.54255779756244,1.888363023324137e-14,0.38464875346557026,1.3812525116590387e-05,0.0,0.0,14311.073463744087,20621.187049705288,1368.838736620594,918.4419384329186,1756.7927602043037,1864.9271637042966,1058.318437672912,1248.3096593660887,520.30429400208,1037.8948664632435,27089.951385033248,216306093.826637,15576918.537179226,1738.700683605093,2316896.6330986526,-13419984.32212911,382295.0918477613,-3992441.338630507,985.156870972661,2016.0637892276113,0.3938012342591774,0.2802520073162927,1.0007969714792098,1.6088236119462678,1.0193446585166175,1.4242304900974998,1.5573099214150756,1.5676324831761217,1.6160684007934965,1.622841215067319,2354.237848486206,0.01623244503404294,300.0434244485953,0.9636065963199527,23.72473938509494,1225.9716451018685,0.04441160844576133,1.8501473481651525e-05,0.1164341487301368
0.0063750000000000005,0.6533182145501095,0.016134374097514195,2.61411176233195e-16,2.54090431284394e-10,0.22924113771871954,5.161735140562934e-13,1.2984083564985337e-06,8.61439900695906e-09,6.492837817179456e-09,-4.332454126326673e-21,0.7546231744147527,-2.9657310331948735e-09,-5.274658250814493e-12,-1.1109955068694564e-08,-4.0710660936393385e-08,-2.7155212930123915e-09,1.538592032544736e-08,3.7812541309302066e-08,4.3086813547965905e-09,0.0,0.0,-5.931463014969941e-09,-1.493424843322491e-09,-2.2219911456474153e-08,-8.795049522999139e-08,-1.7240707092808637e-08,1.5385920325381437e-08,2.689682804299622e-08,4.308400489711966e-09,0.0,0.0,1.8381450448665675e-07,148.811128417956,42.068757787802944,2.0607049311324265e-07,1381.2234821326754,5.0770530003163907e-14,1.2656781368183354,4.31911563106389e-05,0.0,0.0,14311.34701857038,20621.187049705306,1368.8123122723507,918.4538458058533,1756.774420842601,1864.9462702469812,1058.3610803210286,1248.3891753664716,520.30429400208,1037.900937023143,28101.27019372373,216307551.04751092,15577015.266873822,1803.6039035728438,2317020.7783145304,-13419852.534143066,382369.8806939832,-3992353.1225242303,1021.9247969012608,2089.408087198065,0.3934060770058236,0.2797890603493499,0.9994759896618053,1.6066856506700224,1.018005360083292,1.4223364127293643,1.5553322349346026,1.5656448313867517,1.614033567699358,1.6195474078743084,2426.1292629142217,0.01613428391289752,300.114090645958,0.9644154469963093,23.75024625262366,1224.6785700493458,0.04432761845165011,1.8505822790282453e-05,0.38986975652530453
0.0064375000000000005,0.6529071986523318,0.01604858298862573,6.278632654002821e-16,4.6456046899809544e-10,0.22926073229744565,1.4492231548228919e-12,2.8027045420987094e-06,1.950829063414266e-08,1.4773995964618022e-08,-4.3327873928873085e-21,0.754687847262544,-7.09924535705352e-09,-2.709964534361976e-11,-2.3172605512243683e-08,-8.246291971174069e-08,-1.6091334286772072e-08,4.3135640271992034e-08,6.361165133433059e-08,2.2105912906830917e-08,0.0,0.0,-1.4198495882997036e-08,-3.6038735602658476e-09,-4.634521822825179e-08,-1.9600378689194616e-07,-5.681421010282594e-08,4.3135640271729315e-08,1.0104150321134126e-08,2.210434181383141e-08,0.0,0.0,4.4235995953981966e-07,357.65493565264427,48.82963126897345,4.952477732991959e-07,3556.8243596422253,9.373799787049659e-14,2.7414030263284266,0.00010626984769640626,0.0,0.0,14311.707419090684,20621.18704970533,1368.7774846194404,918.4695594348074,1756.750250715901,1864.9714838185819,1058.4173295755775,1248.494040026945,520.30429400208,1037.9089413080526,29434.920349568212,216309472.6767571,15577142.820942326,1889.1927139037018,2317184.48595524,-13419678.743977197,382468.5089466715,-3992236.783833425,1070.410460984122,2186.1274700951694,0.39305844153274194,0.27938056717330084,0.9983118046724963,1.6047981009193046,1.0168249687082067,1.4206328856213455,1.5535847838871653,1.5638885336107171,1.6122317701206037,1.6166539767942096,2517.694626747981,0.01604853965156604,300.2072777763388,0.965022552114495,23.772576399168752,1223.5541592791103,0.04425747651508043,1.851107720480387e-05,1.0472652599032122
0.006500000000000001,0.6524126192487206,0.015920150703212163,1.9206475730028797e-15,9.05491504317249e-10,0.22928916278494818,5.176317123776636e-12,6.62754474778653e-06,4.8774934512857635e-08,3.711889054058635e-08,-4.33328378059077e-21,0.7547839721644172,-2.1643004413883246e-08,-1.2271536700996818e-10,-6.023650345879268e-08,-1.6706704414651118e-07,-8.131468660695535e-08,1.5394940497230423e-07,3.828719368513625e-08,1.3814735533571194e-07,0.0,0.0,-4.3286048466592285e-08,-1.1067294376700119e-08,-1.204730626664731e-07,-5.144891054743031e-07,-2.266558195093433e-07,1.5394940497106965e-07,-2.818041863595634e-07,1.381349527092767e-07,0.0,0.0,1.359474821726872e-06,1094.2477345434536,65.79696143942195,1.5152136153878728e-06,9576.838156253532,1.862783800415444e-13,6.561275181384884,0.000334042473520769,0.0,0.0,14312.460997686372,20621.187049705375,1368.704608961157,918.5025116996017,1756.6996807409153,1865.024356185075,1058.5351974454056,1248.7136922579707,520.30429400208,1037.9257018193052,32228.183705838543,216313497.27616212,15577409.95563051,2068.4519546158363,2317527.342756429,-13419314.75574164,382675.0898240128,-3991993.0960984575,1171.957299534589,2388.695897716249,0.3925340219432686,0.2787622248031328,0.9965519722995487,1.601938991452727,1.0150405244813197,1.417997770977318,1.5509353937697627,1.5612256566831808,1.6094932749909558,1.612297372615534,2701.248031587086,0.01592028633099126,300.4024459495041,0.9657541036512541,23.806064138246892,1221.8813517329143,0.04415822077315642,1.8521512192800323e-05,3.7570930485786667
0.006562500000000001,0.6519277720669102,0.015728204069504613,7.285613458681964e-15,1.8289648954854982e-09,0.22932950753680514,2.1902475084599946e-11,1.6335464848366815e-05,1.2729848607062018e-07,9.730357615319746e-08,-4.3340157476738325e-21,0.7549257264810584,-8.175996003233908e-08,-5.846435144222908e-10,-2.0359598004472215e-07,-1.6434268849885374e-07,-3.998075643274876e-07,6.526695875744411e-07,-7.414547155550419e-07,9.388759643984256e-07,0.0,0.0,-1.6352031404012548e-07,-4.2052386594495774e-08,-4.0719252532539494e-07,-1.4806651578750255e-06,-1.0160070124227176e-06,6.526695875680514e-07,-2.8408207590254936e-06,9.387501097980266e-07,0.0,0.0,5.198327386553189e-06,4143.755328048597,110.71257846220172,5.739873963264479e-06,19315.098482521298,3.9115364852774866e-13,16.490385741496425,0.0012932892343913052,0.0,0.0,14314.036444024006,20621.187049705473,1368.552021232117,918.5718242051297,1756.5938196910934,1865.1355615129087,1058.7827299124795,1249.1745981050065,520.30429400208,1037.9608472440357,38088.382193766774,216321940.1004552,15577970.305918867,2444.5237937750767,2318246.5573975206,-13418551.145864507,383108.53099009837,-3991481.7474631104,1384.9827535294914,2813.6555610945297,0.3917412545497328,0.27782346638014993,0.9938846933210672,1.5975937127664432,1.0123356941602473,1.4138792678536451,1.5469034692137977,1.5571730468426301,1.6053118719307466,1.6057331675204127,3064.254911176792,0.01572886514946259,300.8118706966196,0.9664723408368313,23.856238763156924,1219.4037837253359,0.04402186677264089,1.8542528119794302e-05,17.01789584880807
0.006593750000000001,0.6517968668951915,0.015596761297153565,1.7140452858835907e-14,2.6721994073302183e-09,0.2293551484236039,5.354570228712353e-11,2.6780598439602175e-05,2.161224744336283e-07,1.6554174928510272e-07,-4.334505761062065e-21,0.7550209252965538,-1.9127532261410288e-07,-1.7092954066039675e-09,-4.32924035055365e-07,1.2315785178062425e-07,-1.052490065020397e-06,1.602067398706836e-06,-2.7448370892228613e-06,2.6980105568318694e-06,0.0,0.0,-3.8255222298214276e-07,-9.906747948664381e-08,-8.658503842858261e-07,-2.96725875183415e-06,-2.56509135243425e-06,1.6020673986909955e-06,-8.677935514988677e-06,2.697504985759583e-06,0.0,0.0,1.226388585432216e-05,9719.15932877375,161.40721977915248,1.3474372058883253e-05,23803.360935084922,5.914957595783895e-13,27.45121223135675,0.003053855211254052,0.0,0.0,14315.4680094771,20621.187049705553,1368.4130939114507,918.6353060262679,1756.4974629480705,1865.2374034061866,1059.0089763240646,1249.5954187047043,520.30429400208,1037.992908108141,43437.70902507465,216329646.09937996,15578481.6986375,2787.799762048816,2318902.9666831815,-13417854.138229374,383504.2332400329,-3991014.8606915926,1579.4169691978525,3201.540540490767,0.3911918711465426,0.2771694446778229,0.9920302013252206,1.5945634309844317,1.0104549071053965,1.410918895402305,1.5440876214177015,1.5543426309358133,1.6023809607074158,1.6011994156611369,3374.2397058052097,0.015598020699596685,301.18556397170835,0.9666664457784567,23.890672152752575,1217.7254319535655,0.04393796327011333,1.8561203649771865e-05,42.879421529309
