Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,3.654138417856098,0.018883528522173725,1.893571738745815e-17,-1.1162071015558792e-15,0.22859985837353564,-1.2634865976035166e-20,-6.40489571764722e-18,1.7613765941688318e-15,-1.5708223098705708e-16,0.0,0.7525166131042901,8.885498547960762e-13,-9.749121691139387e-12,7.072778860606547e-12,-2.9537414824720176e-10,-7.46296553820592e-12,-3.8743236957445454e-15,3.046287758579596e-10,5.2268805836478466e-18,0.0,0.0,1.7770997095829716e-12,-1.9053968454885416e-11,1.4121207529767196e-11,-5.907482964939059e-10,-7.45930799597607e-12,-3.8743236957445454e-15,3.0462877078606106e-10,5.226895006132305e-18,0.0,0.0,-4.705422788293965e-11,0.9304829144384528,-0.7049215507601646,1.2921011864807777e-09,-0.00036575422344707,-9.555633489981867e-22,5.071005376354725e-07,-1.4422711013540992e-12,0.0,0.0,14522.630491430398,20621.18704967109,1325.2843757302514,981.938561749228,1733.8033204649544,1974.4517564977036,1223.3381191930393,1508.4184946976127,520.30429400208,1062.6660149814704,3408592.599177054,221116808.6745557,15889834.967033902,222761.18130169527,2722805.642882417,-12973639.307773173,648095.8579692998,-3670306.915531067,122366.89821105587,246720.52634513695,0.40352605407814246,0.28209022063546163,1.01757779909648,1.6221334586340832,1.0362425116359946,1.2991016547935568,1.5659352373011748,1.5762138474072176,1.6097956902820139,1.6751136442620567,300950.7249322576,0.01888352852217416,533.3333333333334,0.5268201713446758,23.055720351394108,1298.3833537041921,0.07157897971349171,2.7871677844473956e-05,0.0019289198885360636
0.004,3.654138417822152,0.018883528521303584,-1.095489350510543e-19,-7.953292062214236e-17,0.22859985837376573,-1.84164500304363e-18,-1.168761714084786e-15,-1.8834610596363586e-15,-1.5708778465628394e-16,0.0,0.752516613104934,1.264388400694331e-13,-9.38802653961918e-15,5.020796528011622e-13,1.7081768275239856e-12,-8.925714824950794e-16,-5.647174182107281e-13,-1.761691715042906e-12,-5.5891188323743574e-18,0.0,0.0,2.528776801388662e-13,4.4443366955569124e-14,1.0043001789310518e-12,3.4163536550508575e-12,5.322270028450016e-13,-5.647174182107281e-13,-1.7616862915401206e-12,-5.589104704461723e-18,0.0,0.0,-6.695721080932149e-12,-0.005383139408490549,-0.050222452046818175,-7.472344207052142e-12,-0.05331196725092149,-9.250226002677317e-25,-5.424524473639351e-07,-1.4128134570397764e-12,0.0,0.0,14522.6304914304,20621.18704967109,1325.2843757302526,981.9385617492231,1733.8033204649544,1974.451756497693,1223.3381191930284,1508.418494697596,520.30429400208,1062.666014981468,3408592.5991768213,221116808.6745553,15889834.967033878,222761.18130167943,2722805.6428823886,-12973639.307773203,648095.8579692802,-3670306.915531091,122366.8982110475,246720.52634511987,0.40352605407533687,0.28209022063190564,1.0175777990865849,1.6221334586182437,1.0362425116259744,1.2991016547813121,1.5659352372867001,1.57621384739268,1.6097956902673491,1.6751136442355408,300950.72492950596,0.018883528521300853,533.3333333333172,0.5268201713495693,23.05572035160757,1298.3833536924571,0.07157897971234564,2.7871677844491506e-05,-1.2895891543861168e-05
0.0085,3.654138415063243,0.018883528450215983,-8.364123741497174e-21,-5.079218937511667e-18,0.22859985839226846,-1.203763592852603e-19,-1.1687635459052883e-16,-1.9988072428751317e-15,-1.5510653048780935e-16,0.0,0.7525166131575178,8.131618223023052e-15,4.4248524407079385e-17,3.206260432186576e-14,1.298203743289157e-13,7.41018606831885e-16,-3.69119056951882e-14,-1.3388202690337007e-13,-5.931406485231112e-18,0.0,0.0,1.6263236446046104e-14,4.154306160422172e-15,6.413596440283317e-14,2.596407486608943e-13,3.558757870442088e-14,-3.69119056951882e-14,-1.338762712565676e-13,-5.931392535505375e-18,0.0,0.0,-4.3061963976461446e-13,-0.00041100576394527963,-0.003207337637173748,-5.678935028189429e-13,-0.00348465605170592,-9.249267485636032e-26,-5.756797475313128e-07,-1.3949942110780354e-12,0.0,0.0,14522.630491430184,20621.18704967109,1325.2843757301994,981.938561749453,1733.803320464969,1974.4517564981345,1223.3381191935314,1508.4184946983303,520.30429400208,1062.6660149815782,3408592.599187392,221116808.67457035,15889834.967034845,222761.18130239425,2722805.642883651,-12973639.307771767,648095.8579701706,-3670306.9155299934,122366.89821142626,246720.52634589345,0.40352605384634926,0.2820902203415507,1.01757779827889,1.6221334573244652,1.036242510808026,1.2991016537810816,1.5659352361052268,1.5762138462057746,1.6097956890699512,1.675113642069153,300950.72470522515,0.018883528449975852,533.3333333340452,0.5268201717473232,23.055720369046316,1298.3833527342592,0.07157897961899105,2.787167784599582e-05,-9.700426807158174e-07
0.011,3.6541383233330285,0.018883526082102517,4.893511382441786e-21,2.78994521763244e-18,0.22859985900859625,6.612346403323784e-20,1.0086109034062915e-13,1.8866692248783482e-14,9.944512300530326e-17,0.0,0.7525166149091814,-4.533190413893529e-15,-1.3803382607814744e-16,-1.7611162217718197e-14,-7.69821476792695e-14,-4.073120606740993e-16,2.0275932090831704e-14,7.933992570638213e-14,5.598840041963727e-17,0.0,0.0,-9.066380827812453e-15,-2.5426628600264963e-15,-3.522861719655459e-14,-1.5396429717676763e-13,-1.9548737376703965e-14,2.02759320908317e-14,7.928559462874783e-14,5.598839147540461e-17,0.0,0.0,2.400605899453703e-13,0.00024046290327716407,0.0017617450063664344,3.3675501738273494e-13,0.0019141425189460135,4.066055566364177e-19,5.422876589057322e-06,8.944143715349186e-13,0.0,0.0,14522.630491415497,20621.18704967109,1325.2843757265475,981.9385617652097,1733.8033204659537,1974.4517565283534,1223.3381192280394,1508.4184947487252,520.30429400208,1062.6660149891584,3408592.5999127873,221116808.67560035,15889834.967101045,222761.18135144148,2722805.6429702537,-12973639.307673145,648095.8580312756,-3670306.915454649,122366.89823741517,246720.52639897302,0.4035260462181984,0.2820902106685575,1.0175777713715213,1.6221334142234833,1.0362424835591642,1.2991016204504346,1.5659351967451314,1.5762138066646518,1.609795649178429,1.6751135698998574,300950.7172663125,0.01888352607395772,533.3333333839946,0.5268201849721444,23.055720949975736,1298.383320818906,0.07157897651168288,2.7871677897028765e-05,5.559077723258773e-07
0.012,3.654137209243001,0.0188834972088173,1.3376459360585677e-18,7.705511277933855e-16,0.22859986652189032,1.8262737592522855e-17,3.3469250501909096e-12,8.219195883759835e-13,1.0013963453700792e-14,0.0,0.7525166362651127,-1.2399882165755268e-12,-3.7313881108584756e-14,-4.864016225708606e-12,-2.0866262008074374e-11,-1.1256841245213528e-13,5.600034670776904e-12,2.1517671474043147e-11,2.4425990991796553e-15,0.0,0.0,-2.4799764334534535e-12,-6.946218706960439e-13,-9.729752585053052e-12,-4.173252760141996e-11,-5.399262258693666e-12,5.600034670776866e-12,2.1515297547318143e-11,2.442598184823721e-15,0.0,0.0,6.566517856884504e-11,0.06573079016629349,0.4865361458368558,9.127855545110167e-11,0.5286684191308919,2.8179901292180746e-15,0.00021936281318811143,9.134412175932276e-11,0.0,0.0,14522.630491050644,20621.18704967109,1325.2843756358297,981.9385621566609,1733.8033204904316,1974.4517572791005,1223.338120085341,1508.4184960006817,520.30429400208,1062.666015177477,3408592.617934001,221116808.7011893,15889834.968745597,222761.18256993443,2722805.64512174,-12973639.305223038,648095.8595493227,-3670306.913582844,122366.8988830636,246720.52771764112,0.4035259532109202,0.2820900927164588,1.0175774432790452,1.6221328886569142,1.0362421513025413,1.2991012138103442,1.5659347167892863,1.5762133245011332,1.6097951627210143,1.6751126899291564,300950.6273612169,0.018883497104404283,533.3333346249001,0.5268203455914782,23.055728032952498,1298.3829318063856,0.07157893868897654,2.78716785418104e-05,0.00015343673242805463
0.012750000000000001,3.654124157846868,0.018883156346737623,1.3625040877733067e-16,7.816745170637595e-14,0.2285999551762769,1.852567357360438e-15,1.0232958579937064e-10,2.98402485173153e-11,3.7552035371589034e-13,0.0,0.7525168883443599,-1.257715735322135e-10,-4.066974625812462e-12,-4.934176507780117e-10,-2.1253469906383075e-09,-1.1397690656645763e-11,5.68060026957654e-10,2.191847595169443e-09,9.325810389470825e-14,0.0,0.0,-2.5154314818271786e-10,-7.101973658074083e-11,-9.870105141115458e-10,-4.250699233732667e-09,-5.476728423226936e-10,5.680600269575373e-10,2.1917516288237384e-09,9.32580178491835e-14,0.0,0.0,6.66051650870477e-09,6.695184973323892,48.97644990508289,9.297255729391966e-09,53.61758214835792,1.0384856058108576e-12,0.0024087787922102326,8.293128615878448e-09,0.0,0.0,14522.630482416354,20621.187049671087,1325.2843734890148,981.9385714202389,1733.8033210696847,1974.4517750453,1223.338140373128,1508.4185256278613,520.30429400208,1062.666019633977,3408593.0444005565,221116809.30674398,15889835.00766344,222761.21140520353,2722805.69603601,-12973639.247241968,648095.895473448,-3670306.869287147,122366.91416213995,246720.55892352466,0.40352485518976844,0.2820886999113351,1.0175735694274548,1.6221266827497338,1.036238228279725,1.2990964072639433,1.5659290493389901,1.5762076309735817,1.60978941799846,1.6751023004241907,300949.58430542407,0.018883155109388615,533.333363990555,0.5268222272299835,23.05581165031267,1298.3783420613622,0.07157849364701784,2.7871686678972186e-05,0.015622404908034251
0.013249999999999998,3.654025363660591,0.01888053653540319,7.282929179713925e-15,4.1216754283959864e-12,0.22860063566267827,9.767855490339157e-14,2.0350184120498797e-09,6.908666575102985e-10,9.000512999842464e-12,0.0,0.7525188250628065,-6.630925601586633e-09,-2.6351332601214593e-10,-2.6015630961600318e-08,-1.1360774527700059e-07,-5.98702353787916e-10,2.994915806349067e-08,1.1716278539301483e-07,4.574063482106786e-12,0.0,0.0,-1.326185258718329e-08,-3.842490151593496e-09,-5.204062948748721e-08,-2.2721886992835668e-07,-2.887210263577064e-08,2.9949158063368325e-08,1.1715479436537857e-07,4.573996519364316e-12,0.0,0.0,3.512043722725176e-07,357.6372179051317,1842.911533963994,4.969851650545282e-07,2799.9901292414656,5.982601188323344e-11,0.01140163760201604,3.5242597118351795e-06,0.0,0.0,14522.630351050484,20621.18704967109,1325.284340826436,981.9387123605601,1733.8033298827893,1974.4520453484918,1223.3384490407268,1508.4189763892082,520.30429400208,1062.6660874372685,3408599.532858334,221116818.51993042,15889835.59977736,222761.65011824912,2722806.4706690726,-12973638.365091318,648096.442039645,-3670306.195351978,122367.14662501667,246721.03370416863,0.4035164149210543,0.28207798975684173,1.0175437855634049,1.6220789623692817,1.036208066288962,1.2990593731650009,1.5658854676114111,1.576163848547115,1.6097452344705003,1.6750224306548052,300941.83931482065,0.018880526660555813,533.3338107731001,0.5268364709656745,23.056454326952686,1298.3431071955313,0.0715750951707649,2.7871757105861434e-05,0.8338246465602767
0.013437499999999998,3.653780932821168,0.01887386542546776,1.0593571279853978e-13,5.5106026036594274e-11,0.22860236278572116,1.3058407204583818e-12,1.4015250929244915e-08,5.3833945156210455e-09,7.341732760131029e-11,0.0,0.7525237522602325,-8.863281506483586e-08,-7.748943468685254e-09,-3.477922578214019e-07,-1.6525085602658085e-06,-7.903863538542986e-09,4.003042453323798e-07,1.7041129467415035e-06,1.6924808539086808e-10,0.0,0.0,-1.7726578702072845e-07,-5.981437411998538e-08,-6.957209416799442e-07,-3.305266233722125e-06,-3.858095859033247e-07,4.003042453211027e-07,1.7036842092368964e-06,1.6924080095686208e-10,0.0,0.0,4.6960688714741784e-06,5151.965352932385,5344.031958930826,7.229836355336445e-06,33425.707270132145,8.040518173932802e-10,0.07949307312218218,8.732519028678285e-05,0.0,0.0,14522.62971063454,20621.18704967109,1325.2841815947768,981.9393994570081,1733.803372849514,1974.4533631026204,1223.3399538201093,1508.4211738865943,520.30429400208,1062.6664179858603,3408631.164666558,221116863.43503413,15889838.486385189,222763.78888428785,2722810.2470742404,-12973634.06452667,648099.1066004668,-3670302.909855174,122368.2799022268,246723.3483024914,0.40349491481437366,0.28205069091226287,1.017467889816124,1.6219573289583926,1.0361312065776584,1.29896462864054,1.565774374408145,1.5760522426793826,1.6096325710965877,1.6748189584218405,300923.37649719696,0.018873833975267144,533.3359888777654,0.5268717153001733,23.05809092640628,1298.2535803207456,0.0715665446914088,2.787197352838732e-05,12.021129149482913
0.013499999999999998,3.653539173853258,0.01886696002073879,4.890248240474214e-13,1.9772447357543937e-10,0.2286041382268723,4.690455409226825e-12,4.0577000610554424e-08,1.7259817752642922e-08,2.42567735341808e-10,0.0,0.7525288434701013,-3.181316967106514e-07,-8.130948896279751e-08,-1.247944286276636e-06,-7.627680095059811e-06,-2.912225068301813e-08,1.4375822521505796e-06,7.864978623829096e-06,1.6269417132410201e-09,0.0,0.0,-6.362657157729358e-07,-3.2168600298200957e-07,-2.4965201417060323e-06,-1.5258057991200318e-05,-1.386264660509807e-06,1.4375822520330533e-06,7.86050537769751e-06,1.6268527515453736e-09,0.0,0.0,1.686196496647939e-05,22916.955393996057,6010.730627635701,3.3378126725921956e-05,92382.59618380453,2.8956599200817817e-09,0.2590210386500512,0.0003522290585766327,0.0,0.0,14522.628565588646,20621.187049671087,1325.2838968939668,981.9406279850471,1733.8034496825455,1974.4557192558116,1223.342644355312,1508.4251029949583,520.30429400208,1062.6670090131124,3408687.722347528,221116943.74325567,15889843.647640163,222767.6130024623,2722816.9992882693,-12973626.375108387,648103.870844341,-3670297.035373783,122370.30620228498,246727.48680691695,0.40347264730463284,0.28202239151337055,1.0173892429301614,1.6218312361177838,1.0360515601196987,1.2988658605120678,1.5656591957732031,1.5759365302592794,1.6095157070645758,1.674608198569263,300906.2106028208,0.01886690710651706,533.3398833296882,0.526906579018044,23.05978508998991,1298.1612207582598,0.07155785695441122,2.787225596813294e-05,54.23075483411239
0.013562499999999998,3.6530732043384084,0.01885278729090707,2.7325764038801815e-12,7.469515407908044e-10,0.22860773718743194,1.786545894364471e-11,1.422974848969627e-07,6.884396834977079e-08,9.932967512595153e-10,0.0,0.7525392626193642,-1.2063760476058706e-06,-7.403014924259279e-07,-4.718313458844644e-06,-4.2603199956252645e-05,-1.418207447536124e-07,5.473728974784441e-06,4.391100361151091e-05,2.5279113587338903e-08,0.0,0.0,-2.412803870282965e-06,-2.0838171196295918e-06,-9.440197900432676e-06,-8.524857771707293e-05,-5.309223492693836e-06,5.473728973216519e-06,4.384047261685114e-05,2.5277646706349258e-08,0.0,0.0,6.399201366999189e-05,105517.9709578837,6238.027386343614,0.0001865438951613023,185441.14986194248,1.1017845101010381e-08,1.0243562767723384,0.0014620609384051171,0.0,0.0,14522.624921476978,20621.187049671087,1325.282990841138,981.9445379384633,1733.8036942868735,1974.4632181077475,1223.3512072598687,1508.437607769811,520.30429400208,1062.6688900917952,3408867.7248965637,221117199.3351881,15889860.074034803,222779.78381502003,2722838.4891377296,-12973601.902418727,648119.0337738093,-3670278.3389290003,122376.755180204,246740.65818032454,0.40342690596059555,0.2819641935947147,1.0172275818716792,1.6215719108480982,1.035887842480564,1.298661257264877,1.5654222869220888,1.575698515194076,1.6092751749736756,1.6741752400980627,300876.08073891804,0.018852693353868934,533.3522779572039,0.5269737888390682,23.063262461408797,1297.9725081271938,0.07154046304393784,2.7872992321921702e-05,295.3036011374691
