Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sde2,d2sdedrho,T,p,c2
4.149123929432041,300000.00000001845,3377.305132769082,-68.9738807173635,0.004086866522866435,16.672668893509506,-2.3291210274413013e-08,-4.322563488977596e-06,244.68623929969283,290540.7287607017,98377.92489381757
4.149123929432041,388888.8888888921,3671.289499899259,-69.21128568887968,0.002715510528978788,16.673320527091434,-1.0193602876183636e-08,-1.6286151020074114e-06,368.2548785314658,438771.32724299765,148304.7123387017
0.7564755214562497,366666.6666666725,4096.781407196149,-379.44083569098166,0.002970005796940833,501.60940677745606,-1.224920935581871e-08,-2.0249508253768656e-06,336.69967951915123,73109.95724849238,135263.99182630595
4.149123929432041,322222.22222223785,3462.8181171944943,-69.05725278206303,0.0036276044705897785,16.67293379659687,-1.8335642044854916e-08,-3.253658393742915e-06,275.6640113626884,327719.4238670356,110968.07709968871
5.0,366666.66666667344,3554.7383523244175,-57.39859948046346,0.0029614551904313625,11.481061763782547,-1.216489715824122e-08,-2.0050920513743993e-06,337.6718321557117,484547.2562434992,136131.89173603166
0.17444201024018025,455555.5555555557,4743.049274664864,-1645.636002453812,0.002179047286188277,9433.091205173958,-6.460778225472965e-09,-9.503351241671698e-07,458.9161540175942,22981.019481468586,183227.10692006303
0.7564755214562497,433333.33333333395,4271.779786207591,-379.54183835703003,0.002332638809195573,501.6096168073306,-7.450957055146286e-09,-1.1257369456073863e-06,428.69903221101646,93111.19890839465,171596.01062383334
4.149123929432041,344444.4444444556,3539.218881136711,-69.12098932229323,0.0032615404761012173,16.673109421068393,-1.47971332771781e-08,-2.5262033259533417e-06,306.6035842042901,364837.933178635,123501.52056358525
2.5499999999999994,500000.0000000003,4063.7659916524885,-112.71439986272247,0.0019253255880933822,44.14381586798911,-4.965846654397553e-09,-6.926530894755637e-07,519.3926711327217,380676.0735118867,207234.6375866408
2.5499999999999994,411111.11111111246,3869.0855733507574,-112.62814847110455,0.0025090058666224478,44.14366755245944,-8.665238837040169e-09,-1.3452337096512708e-06,398.56423346915955,291894.30968499306,160097.41610327433
5.0,344444.44444445614,3485.7249854701554,-57.34861986569501,0.0032593933447853983,11.48093997732314,-1.477394638050358e-08,-2.5206735478077583e-06,306.8055598750819,439871.8856489448,123649.71912080745
0.7564755214562497,499999.9999999998,4412.842985892241,-379.60095286904834,0.0019265695479495665,501.6097152051688,-4.974129195037914e-09,-6.94519082333922e-07,519.0573063216392,112754.1048094544,206550.0679527789
1.850340712535957,433333.3333333333,4014.932897969696,-155.21979983218313,0.0023314086265775846,83.83959036701516,-7.4412335035509245e-09,-1.123505719085606e-06,428.9252379871135,227946.080585412,171919.07149285887
1.850340712535957,344444.44444445445,3770.8734832618065,-155.06865912613802,0.0032673649691650195,83.83925762462043,-1.486015837595495e-08,-2.5412902527317165e-06,306.057024372013,162491.17991541614,123107.97982016494
1.850340712535957,322222.2222222353,3694.3257365463155,-155.0045159216289,0.0036351092756589597,83.83907942901064,-1.8426027892189204e-08,-3.275767691434698e-06,275.0948937618178,145992.41393412644,110654.33135506709
0.7564755214562497,344444.44444445375,4027.5548444067804,-379.39033239699165,0.0032701487620193613,501.6092817212332,-1.4890346082894114e-08,-2.5485461304531335e-06,305.7964859624571,66390.89285183264,122924.25144037217
0.7564755214562497,322222.2222222338,3950.936826815265,-379.32599358910477,0.0036386983342962783,501.6091022770177,-1.8469366961315485e-08,-3.286403833513936e-06,274.8235517560153,59656.299563082626,110508.45897655844
1.2463822287170077,388888.8888888917,4016.5881689030457,-230.3316807505413,0.0027202524759053323,184.77864698471004,-1.0236680249633965e-08,-1.6386350455245788e-06,367.61293624673135,131536.7050061004,147617.86767034215
3.324101297704223,477777.7777777777,3943.503438862619,-86.48389922412991,0.0020422563642434294,25.977487693845344,-5.630312357320461e-09,-8.052495366558362e-07,489.6544907428692,467922.04207917163,195979.17462337413
0.17444201024018025,300000.000000009,4286.137919031092,-1645.3124137102875,0.004104165387220969,9433.090376117652,-2.352775486879229e-08,-4.3822365019162545e-06,243.65489829276214,12199.040876989802,97983.97961614693
0.09999999999999964,344444.4444444531,4608.355456344532,-2870.42497552164,0.0032718232564433597,28704.911627212798,-1.4908524714922567e-08,-2.5529248849995664e-06,305.6399816312362,8773.166367922695,122815.09204870656
3.324101297704223,366666.6666666732,3671.9027893943635,-86.34115872732251,0.0029648220295811338,25.97720986448143,-1.2198049386671985e-08,-2.012872075329734e-06,337.28837347490924,321786.4433132647,135784.90583354633
5.0,455555.5555555554,3779.29566081638,-57.52153525097984,0.0021744800406374803,11.481305439233653,-6.426853010440985e-09,-9.42647690227644e-07,459.8800546850894,661325.1694197727,184807.91762994608
2.5499999999999994,344444.44444445457,3678.854908673636,-112.50455229010063,0.0032655885474353412,44.14338745266679,-1.4840916696140379e-08,-2.536675391562995e-06,306.2235139161542,224021.13451828362,123226.695864907
0.17444201024018025,499999.9999999999,4834.05069039631,-1645.672169385612,0.0019269739590133087,9433.09126339126,-4.976823644964483e-09,-6.951300952326017e-07,518.9483725623577,25987.807702835213,206329.59717909375
0.7564755214562497,411111.1111111122,4218.007634073266,-379.51443381079156,0.0025114227982994844,501.6095650308358,-8.685656199701554e-09,-1.3499511157258405e-06,398.18066503064017,86476.52394372495,159620.70030491168
5.0,388888.8888888918,3617.7188495002415,-57.43873707996135,0.0027141260152817336,11.481149974191485,-1.0181047554758096e-08,-1.6257126241241124e-06,368.44273050313666,529072.128159818,148509.28740921582
0.39550615814904866,455555.5555555557,4508.054325195338,-725.8852716590857,0.002178837240729983,1835.0570506604843,-6.459215628617684e-09,-9.499772567636093e-07,458.9603947034459,52113.43437038308,183298.3685869286
1.2463822287170077,433333.3333333335,4128.405306522193,-230.39210806309532,0.002332087548534081,184.7787660333546,-7.446598838983667e-09,-1.124735602133682e-06,428.80036842038226,153470.61889958367,171740.37318775625
0.7564755214562497,477777.7777777777,4368.749481818491,-379.5842955880791,0.0020443281479324035,501.60968933979893,-5.6448568853134605e-09,-8.085344990830892e-07,489.15826014105505,106254.5133646988,195067.94116457144
