Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdrhode,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p
4.28790461056177,220053.6524750628,646.2211398686154,-11.462206678147211,0.0025,2.7838026113645307,-1.8087319190717149e-06,-3.6287646990118195e-09,400.0,84298.23025642188,19528.722624210513,400.0,84298.23025642188,19528.722624210513
0.9855864441319994,146730.789329679,525.2530403009885,-51.290792264344745,0.002820097074993246,52.71136456478992,-3.27585820883371e-06,-5.009948944486461e-09,354.5977224923702,17667.080682790973,18306.382405431654,354.5977224923702,17667.080682790973,18306.382405431654
1.0987502498406994,181458.9017475216,614.8206362876755,-46.03816363637522,0.002658843268909864,42.412720999605554,-2.431310640198544e-06,-4.288657552647685e-09,376.10340244312476,20903.70309173406,19414.445092826405,376.10340244312476,20903.70309173406,19414.445092826405
1.1937716244240175,113459.65464841132,418.85066185977325,-42.102583623018745,0.0030000000000000005,35.928217878115724,-4.535446704382908e-06,-5.890016829839632e-09,333.3333333333333,19999.999999999967,17051.8070482627,333.3333333333333,19999.999999999967,17051.8070482627
4.586987462616655,182254.41352615212,545.7140497991174,-10.605397316851112,0.0026470588235294116,2.432235283882903,-2.387976041606802e-06,-4.207728515891905e-09,377.77777777777777,84298.23025640272,18111.43535730663,377.77777777777777,84298.23025640272,18111.43535730663
2.064701313765949,201902.7948303615,636.5063269798962,-24.282763180947445,0.0025728006624658397,12.010162567559158,-2.0714688878553943e-06,-3.92592088283878e-09,388.6814919588732,40235.22494880839,19718.45246655032,388.6814919588732,40235.22494880839,19718.45246655032
0.9855864441319994,164113.32065113448,573.5364604332991,-51.34351683407323,0.002736406162121762,52.71158689224413,-2.8079247493862527e-06,-4.627526171347831e-09,365.4428256456699,18226.131366683985,18889.303249298213,365.4428256456699,18226.131366683985,18889.303249298213
2.0034075722646225,134381.50934858125,454.43145351850285,-24.85529088753036,0.002880076585898871,12.755640779901006,-3.6598757923061365e-06,-5.277670976550428e-09,347.2129890212278,34638.05005964373,17438.832511518085,347.2129890212278,34638.05005964373,17438.832511518085
7.485875034900046,198827.13746112975,565.441703349118,-6.323391659856294,0.002573553389243746,0.9124621371946258,-2.0852275130080105e-06,-3.890160759185264e-09,388.5678082994252,137689.88770915594,17652.523593443424,388.5678082994252,137689.88770915594,17652.523593443424
6.090435482861973,181399.07635628275,529.7719226958513,-7.849817926570049,0.0026470588235294116,1.3790222408636483,-2.3919861782276085e-06,-4.194145602811849e-09,377.77777777777777,109999.99999974626,17513.540447966338,377.77777777777777,109999.99999974626,17513.540447966338
2.0858207736665877,204384.1092238981,642.367922283209,-24.03677652855837,0.002563064390043033,11.768171659023462,-2.033893279938683e-06,-3.8869180537162634e-09,390.15797023468866,40800.98859174951,19791.50023038995,390.15797023468866,40800.98859174951,19791.50023038995
1.3564013395566628,168701.52947985614,569.9122862400195,-37.15362806016715,0.002714388136301166,27.82969643473162,-2.6969540991259494e-06,-4.5259974097670545e-09,368.40715099892714,25182.897665016666,18893.62247726842,368.40715099892714,25182.897665016666,18893.62247726842
1.3132442824736774,130528.84388691698,464.4263624149336,-38.271649524297395,0.0029032258064516123,29.688425101243862,-3.813015275881229e-06,-5.402141032934044e-09,344.44444444444446,22734.60445780253,17605.05988939299,344.44444444444446,22734.60445780253,17605.05988939299
7.156561833452834,220564.03291818683,622.6359337715874,-6.679724574465873,0.0024929990852753264,0.9986102695259899,-1.7885840351927857e-06,-3.586451400639779e-09,401.1232919845055,137228.8084365886,18560.823550764846,401.1232919845055,137228.8084365886,18560.823550764846
3.2397387546986414,178676.68230872854,553.2577273028426,-15.236969170367098,0.0026655424511348898,4.877110293556722,-2.468198983081978e-06,-4.2971146719547926e-09,375.1581594861628,59997.47418521855,18498.23110944039,375.1581594861628,59997.47418521855,18498.23110944039
3.331824487521796,182965.28866433268,563.2661379978646,-14.810675826146682,0.002647058823529411,4.611204226988854,-2.384573112626585e-06,-4.218972199445409e-09,377.77777777777777,62112.000238582674,18611.72760991101,377.77777777777777,62112.000238582674,18611.72760991101
4.452113371288327,206163.37456629294,609.297858505817,-10.995574896901756,0.0025514381750211374,2.5820809691774844,-1.9941552152814917e-06,-3.825221868182818e-09,391.9358147848185,85421.13187649191,18999.367268214675,391.9358147848185,85421.13187649191,18999.367268214675
1.3523016482732033,129133.53233953887,458.89781191688667,-37.14023479550319,0.0029106382977464288,27.998113387895792,-3.864682033516043e-06,-5.437680044534365e-09,343.56725147685074,23334.77191776069,17538.545198108077,343.56725147685074,23334.77191776069,17538.545198108077
2.503688906454796,147263.45644263647,480.0185275340021,-19.793486142366522,0.002812499999999999,8.166835911519707,-3.237395522174113e-06,-4.952495166919732e-09,355.55555555555554,44115.427318799746,17686.483841197514,355.55555555555554,44115.427318799746,17686.483841197514
2.2672700489632525,202145.74808866216,632.4436452625517,-22.067770233786284,0.002571428571428571,9.959731773598682,-2.0665381918304897e-06,-3.919015544797513e-09,388.8888888888889,44115.427318801005,19652.540591647976,388.8888888888889,44115.427318801005,19652.540591647976
1.6238087705128474,183927.98286192172,601.6649735411966,-30.97590458680347,0.002647058823529411,19.41815635247906,-2.3798692039363315e-06,-4.234129747139523e-09,377.77777777777777,30855.32825853649,19294.111966328954,377.77777777777777,30855.32825853649,19294.111966328954
