Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,0.79962052235705,0.015100698367308409,4.2874449907939767e-17,3.2828597168651637e-16,0.229481256923402,-7.573099247725261e-16,2.140013003924106e-11,1.2213336577471967e-13,4.865869379907162e-14,-1.7404625454041113e-22,0.7554180446877191,6.214053588545432e-12,-1.1154334772390822e-10,-9.43593805281136e-14,-3.4422077347994556e-09,5.26227880965136e-11,-5.563522954809805e-11,3.5506438293771123e-09,3.8981849665609634e-19,0.0,0.0,1.2428107174998187e-11,-2.1997966865457864e-10,-1.888282341803353e-13,-6.884415469905993e-09,1.0514503894177678e-10,-5.563522954809805e-11,3.5506438285615126e-09,3.912564479122147e-19,0.0,0.0,-4.115076952858366e-10,10.843585601790272,0.00944657524740875,1.4999951547700927e-08,-5.252622870869437,5.7273864563951e-18,8.05758807796503e-08,-1.4309882541892502e-10,0.0,0.0,14484.911699181359,20621.187049708245,1348.622177025744,932.5637957389998,1743.2259643285533,1887.6910036530123,1102.4213825941715,1324.641595574375,520.30429400208,1043.5706997109075,987194.2813960124,217679944.16627392,15667392.233189018,63368.83120695256,2433448.2241360415,-13295028.933003584,454234.4945802308,-3906743.209144846,35649.51587737582,71352.39358019522,0.3889655724555102,0.2705703262943322,0.9778808425798396,1.566043070492003,0.9960648490270224,1.3336662400089483,1.516251827547536,1.5263322368798273,1.5676556670006163,1.569677231038569,83350.16746593364,0.015100698342646017,366.66666666666663,0.7984110387533863,24.022352526357498,1221.0703319634833,0.050269713143270014,2.1475638511128207e-05,0.02201367055231669
0.004,0.7995936685034284,0.015097616923053257,1.4453718550308377e-18,1.0064796458181111e-13,0.22948197941724535,4.433808992205377e-16,1.7917742151527101e-09,1.1355433771175878e-11,4.688262015292579e-12,-1.7404726569959395e-22,0.7554204018517828,-7.293684845500219e-12,-8.979476334074196e-15,-2.8959505568641656e-11,-1.1604675592796504e-10,3.806574621190523e-14,3.256831809092896e-11,1.1969941467592066e-10,3.1273053795240506e-15,0.0,0.0,-1.4587369697559467e-11,-3.664801380748686e-12,-5.791901483599319e-11,-2.320973400745286e-10,-3.070794514701247e-11,3.256831809092515e-11,1.196924307481205e-10,3.1271178197139778e-15,0.0,0.0,4.831017295246882e-10,0.36558213760124797,2.8670942071141203,5.05706741924614e-10,3.0744647734268518,2.1132629442186662e-15,0.00032703282335459413,1.2769367123044672e-08,0.0,0.0,14484.912019371193,20621.187049708245,1348.6221268516426,932.5638477471333,1743.2259325864618,1887.6910884878537,1102.421530145309,1324.6418365871923,520.30429400208,1043.5707179882834,987197.303119378,217679948.4680966,15667392.514527492,63369.02575075904,2433448.5877935234,-13295028.53920898,454234.7245583421,-3906742.9328089687,35649.624418985004,71352.61128134692,0.3889525266394249,0.27055578783960127,0.9778384575675613,1.5659749143632022,0.9960218685744132,1.3336100098631065,1.5161887460157304,1.5262688340313322,1.5675912013695819,1.5695728749759674,83347.57062705453,0.01509761634402014,366.6668752784548,0.7984378527120422,24.023172964491444,1221.0288650912148,0.050266339825622716,2.1475688562072835e-05,0.0008487733429698496
0.0055,0.7993944634434355,0.015074297716784694,6.522590499246602e-17,4.543127054673453e-12,0.2294874253284619,2.0126864148268374e-14,4.020381668702702e-08,2.6970026818129156e-10,1.1966751050514768e-10,-1.740542975983981e-22,0.7554382363570156,-3.2983973084279407e-10,-1.3856751645534488e-13,-1.3064196010488325e-09,-5.2370103113859906e-09,-5.579394608005024e-12,1.476949489551756e-09,5.4002746266112046e-09,1.763489239116248e-12,0.0,0.0,-6.596794687192525e-10,-1.6519700817560842e-10,-2.6128393773160603e-09,-1.0476632803336318e-08,-1.3998886414370064e-09,1.4769494895478967e-09,5.39586847046352e-09,1.7632724577815587e-12,0.0,0.0,2.18809356067304e-08,16.505736405755847,89.83073388246362,2.2831850086001952e-08,139.15085764211236,9.596700456630874e-14,0.015753135226986917,1.671824606216031e-06,0.0,0.0,14484.917261312468,20621.18704970825,1348.6213054179493,932.5646992235469,1743.2254129177281,1887.6924774040644,1102.4239458399163,1324.6457824183688,520.30429400208,1043.5710172241593,987246.7744010261,217680018.89699304,15667397.120563943,63372.2107988573,2433454.541546816,-13295022.09205108,454238.4897352259,-3906738.408665844,35651.40144846091,71356.175457567,0.3888537232228178,0.27044563232872654,0.9775173728623046,1.565458475279816,0.9956962709217101,1.333182682721221,1.5157107111652932,1.5257883627604374,1.5671025340392983,1.5687826549035198,83329.82584731463,0.015074295572179878,366.67029064422513,0.7986368182663104,24.029383206678798,1220.7153520966035,0.05024099093945756,2.1476144825869175e-05,0.03835940240325256
0.006,0.7988864691033681,0.015012340689185383,6.305421269528163e-16,4.397174194132879e-11,0.22950176509846648,1.9543056618180835e-13,3.1763675035558977e-07,2.2801277022764467e-09,1.0646185426365275e-09,-1.7407135419171835e-22,0.7554855731867379,-3.1899279521705676e-09,-2.5624395561543347e-12,-1.2650087086195206e-08,-5.051512278943574e-08,-5.757602677881409e-11,1.4305109898936557e-08,5.198398167463206e-08,1.2618472056787865e-10,0.0,0.0,-6.379856479965884e-09,-1.6000895386393855e-09,-2.5300176486909417e-08,-1.0122705749955247e-07,-1.3562272712408771e-08,1.4305109898640726e-08,5.165848804506095e-08,1.261659985008004e-10,0.0,0.0,2.1248708590582493e-07,159.74263746208408,234.38356713529421,2.2096533630645236e-07,1324.5832628614007,9.313213656681127e-13,0.14212903029274535,1.7422058465840086e-05,0.0,0.0,14484.946129330476,20621.187049708245,1348.6167811505402,932.5693895183144,1743.2225507775386,1887.7001281937694,1102.4372521608464,1324.6675168190927,520.30429400208,1043.57266550709,987519.2721592392,217680406.83304688,15667422.491457893,63389.75471513519,2433487.335945649,-13294986.579766903,454259.22920939873,-3906713.48856439,35661.189672297856,71375.80765144077,0.38859053729410203,0.2701521058286023,0.9766619299996753,1.5640819006838396,0.994828788461723,1.3320369476650804,1.5144361898915562,1.524507335472608,1.5657988887925156,1.5666797751998267,83292.20389210123,0.015012350082576946,366.6891031428914,0.7991446514373483,24.045896533118594,1219.8839640784472,0.05017456724357973,2.1477767058382413e-05,0.3723094271544316
0.00625,0.7980355278087822,0.014900494481011235,2.932207707805413e-15,2.0374608823401887e-10,0.22952721193032863,9.204183466259663e-13,1.5306079526392298e-06,1.1957740487183811e-08,5.7248484576740305e-09,-1.7409949779563629e-22,0.7555707450936682,-1.4845813073804794e-08,-1.951459727386534e-11,-5.918382493115741e-08,-2.3107937415055604e-07,-4.246967120510213e-10,6.709187155255145e-08,2.3498481927923578e-07,3.4765326330559507e-09,0.0,0.0,-2.969164021935264e-08,-7.46195141877509e-09,-1.1836767450954442e-07,-4.6733142623175264e-07,-6.3762679414237e-08,6.709187154590532e-08,2.2627474058627387e-07,3.476061229413574e-09,0.0,0.0,9.963311723985829e-07,744.0255184141325,276.8885740430013,1.029298661731735e-06,5799.959368933448,4.342117836360021e-12,0.7277964209108214,8.219984291750571e-05,0.0,0.0,14485.044669617953,20621.187049708242,1348.60133089873,932.5854138847999,1743.2127776082139,1887.7262676832693,1102.4827086158386,1324.741760561445,520.30429400208,1043.5782964010377,988450.1171654173,217681732.00633445,15667509.156725578,63449.68466281224,2433599.359830445,-13294865.270208059,454330.07627134,-3906628.3594592153,35694.62583434686,71442.8706361055,0.3881129229329797,0.2696193515571514,0.9751094250247586,1.5615816016354167,0.9932543764884856,1.3299351118525515,1.512120169325278,1.5221794569888454,1.5634275224877372,1.5628722645549709,83251.60476871068,0.014900577801844528,366.7533658492239,0.7999967719482002,24.075755014714016,1218.388199480449,0.05005749235534662,2.1481968598417957e-05,1.7606791342420696
0.0063750000000000005,0.7971693410187598,0.014771739734187448,7.978217975348733e-15,5.430081737383091e-10,0.229555660033029,2.570163341669859e-12,4.483118243566146e-06,3.788014365023936e-08,1.837048283069856e-08,-1.7412918335060287e-22,0.755668060318991,-4.03784853670773e-08,-9.128783768249218e-11,-1.6280240767806435e-07,-5.948157864651734e-07,-3.066193394632087e-09,1.8656981719671224e-07,5.79647140007313e-07,3.493720353860431e-08,0.0,0.0,-8.075709234824364e-08,-2.0371943680704443e-08,-3.2560498376822164e-07,-1.2385971052042763e-06,-1.7919772985676727e-07,1.865698171443068e-07,4.952286174731947e-07,3.4933066863801235e-08,0.0,0.0,2.7335038174535234e-06,2026.4488392466553,294.3945204093813,2.8044671981445786e-06,14011.87332850818,1.1689474216163523e-11,2.2279810631856765,0.0002250580053403472,0.0,0.0,14485.237646001779,20621.187049708227,1348.5710434567713,932.616858837679,1743.1936233938359,1887.7775644923784,1102.5718884825187,1324.8873979870518,520.30429400208,1043.589343980952,990276.0958514437,217684331.48724604,15667679.15780442,63567.247189304464,2433819.1058338583,-13294627.302575367,454469.05947617564,-3906461.3549990966,35760.214739447365,71574.42350030827,0.38755905454175527,0.26900126571054034,0.9733086081510747,1.5586780200624022,0.9914280541656196,1.3274587142688161,1.5094287613262676,1.5194742093345395,1.560667695975614,1.5584709713782627,83247.18049409655,0.014772009929588714,366.8794245918801,0.8008660279892242,24.11019931159389,1216.6753043900321,0.04992758268101988,2.14889891592553e-05,5.009292363046912
0.0064375000000000005,0.7965668053637639,0.014665551155740001,1.498267346440865e-14,9.754258916527547e-10,0.2295781480400423,5.0184153759333494e-12,8.812026759042913e-06,7.920460674775564e-08,3.8675650921715355e-08,-1.741518378685362e-22,0.7557473699175304,-7.563660662564817e-08,-2.932058400214937e-10,-3.079067179787508e-07,-1.0054258784988397e-06,-1.5645277792494608e-08,3.6329914867164796e-07,8.887757829200112e-07,1.5283275514409604e-07,0.0,0.0,-1.5127369180701895e-07,-3.840518085432761e-08,-6.158140562106025e-07,-2.215219661406058e-06,-3.5861981185963904e-07,3.63299148484518e-07,5.296311383551365e-07,1.5281640498395645e-07,0.0,0.0,5.157466250437662e-06,3805.495851259653,312.46118134305374,5.269638217673546e-06,22836.932225003773,2.1235723032921445e-11,4.533818437153956,0.00042264146395448173,0.0,0.0,14485.47495235736,20621.18704970821,1348.5337429538595,932.6556433195798,1743.1700419147044,1887.8408394273372,1102.6818467437363,1325.0669325984554,520.30429400208,1043.6029664575633,992527.1121609922,217687536.00822848,15667888.722094718,63712.178342989595,2434089.9953193325,-13294333.938077362,454640.40707698127,-3906255.4542855574,35841.069736948186,71736.59776154069,0.3870989265182839,0.2684871461583567,0.9718114423486409,1.5562607751922932,0.9899095997093177,1.3253623146964495,1.5071864830207642,1.5172203461762452,1.5583644580399503,1.554825741959986,83280.37633813001,0.014666092359489465,367.0348240349231,0.8014718138629813,24.13865669507101,1215.2718020335808,0.049825274885646795,2.1496931525765706e-05,10.08803732220036
0.006500000000000001,0.7958896381379342,0.014513592557697833,3.12719710741793e-14,1.8434479749642539e-09,0.22960848512364046,1.1288053899482671e-11,1.8705003815516176e-05,1.8083649948285346e-07,8.885234754800368e-08,-1.7418193386595942e-22,0.7558589457721806,-1.5727555023190433e-07,-9.116307104643987e-10,-6.554610899078617e-07,-1.5135223584382584e-06,-7.255233613440196e-08,8.150134573962228e-07,7.881514701725408e-07,7.965580378541269e-07,0.0,0.0,-3.145533876728007e-07,-8.046314462664721e-08,-1.3109250387404292e-06,-4.038644259474522e-06,-8.419763295854436e-07,8.150134566296365e-07,-1.02844077931442e-06,7.964799180475712e-07,0.0,0.0,1.0836588991132467e-05,7930.351618974617,353.6457228292091,1.0997511261687694e-05,36143.46323454863,4.0982935769893364e-11,10.044940071727495,0.0008791103173758756,0.0,0.0,14485.942958891963,20621.187049708176,1348.4599993613026,932.7325111342446,1743.123446774239,1887.9662617493811,1102.899655109643,1325.4224442800835,520.30429400208,1043.629953163289,996984.6728249878,217693881.5858719,15668303.683245787,63999.18813652861,2434626.398626902,-13293752.990023954,454979.7592330383,-3905847.6483213184,36001.1784294246,72057.74073219889,0.3864351432938579,0.26774432971522005,0.9696495456110927,1.5527650326087166,0.9877168251539374,1.322273547154098,1.5039410392054957,1.5139580438445146,1.5550243410361533,1.5495855570587096,83381.17836019368,0.014514742263238031,367.3425452940442,0.8021537288932555,24.17944957138934,1213.2790431344622,0.04968684241000661,2.1511859317281623e-05,24.485952144090767
0.006562500000000001,0.7952916014642828,0.014296544333261227,7.490860478108066e-14,3.586150643411288e-09,0.22964771009848273,3.0365107381744234e-11,4.126971323000706e-05,4.30550519371242e-07,2.1256930330807696e-07,-1.7422100238640488e-22,0.7560138291211331,-3.7362948045409157e-07,-3.393887294259863e-09,-1.6305345242858816e-06,-5.785758434056081e-07,-3.3348348880215385e-07,2.1898776282742038e-06,-3.7757055769891194e-06,4.505445172956913e-06,0.0,0.0,-7.472720565845628e-07,-1.936141137227132e-07,-3.2610851377320107e-06,-6.615990931855322e-06,-2.4008982521015997e-06,2.189877624850992e-06,-1.3779444505536106e-05,4.50500312118203e-06,0.0,0.0,2.613516715363389e-05,18880.590771630792,453.41554765887065,2.6289898930835035e-05,51217.868535498244,8.294727801740924e-11,23.234222550538746,0.002079467605754216,0.0,0.0,14486.863982929055,20621.187049708104,1348.3141619581265,932.8852753896533,1743.0314004455631,1888.2155861172323,1103.3320470987633,1326.1277515072939,520.30429400208,1043.6835391016114,1005828.6585606525,217706470.8716857,15669126.876869699,64568.6702605621,2435690.5516883433,-13292600.305867644,455653.2141764333,-3905038.259336803,36318.82549074811,72694.89575982964,0.38547605144879726,0.26666906308915356,0.9665221164136735,1.547697888823543,0.9845444469467655,1.317684176975685,1.4992311737044848,1.5092235260368596,1.5501644746073915,1.54205446632692,83617.10834904865,0.014299053528888227,367.95304777304585,0.8027569247343611,24.237846893065694,1210.4649371863254,0.04950487522758314,2.1540296180671447e-05,75.93686744740877
0.006593750000000001,0.7951732942797394,0.014153297868738875,1.3319752336649738e-13,5.125875410987859e-09,0.2296700704364587,5.846485147455791e-11,6.337420242612857e-05,6.920271098837871e-07,3.422236343659581e-07,-1.7424424357416045e-22,0.756112218059895,-6.559598128948626e-07,-9.369547987446967e-09,-2.864075166320199e-06,3.0265484008316436e-06,-9.396319163105511e-07,4.22214193619004e-06,-1.4385204562858184e-05,1.1605550669349565e-05,0.0,0.0,-1.3119571434182439e-06,-3.4675165740248923e-07,-5.7281962009730065e-06,-7.680620274366328e-06,-4.925716553810177e-06,4.222141928421459e-06,-3.981607586437841e-05,1.160430986257723e-05,0.0,0.0,4.634943291265156e-05,33294.73333930982,557.6694926292826,4.6619782257148985e-05,58220.89074392992,1.2258267663843423e-10,36.74784334295426,0.00362561317105158,0.0,0.0,14487.657313265943,20621.18704970804,1348.1877713010185,933.0184788188774,1742.951738331188,1888.4330560531512,1103.7085638211886,1326.7414289012881,520.30429400208,1043.7302143513698,1013524.279584853,217717424.82893372,15669843.066630559,65064.25350277654,2436616.4273290574,-13291597.22959556,456239.4032242564,-3904333.6583955926,36595.21069489284,73249.31197441262,0.38483582269207023,0.2659493110254981,0.9644306933309243,1.5443019287379642,0.9824227684106227,1.3145258657054402,1.496070754707853,1.5060464303362595,1.5468942295186752,1.5370541380897333,83829.43815388146,0.0141571246523747,368.4842469334811,0.8028763604788586,24.276449467600955,1208.6326193456334,0.049396592541581394,2.1564384152896124e-05,157.67100520384216
