Distance,Velocity,Y-H2,Y-H,Y-O,Y-O2,Y-OH,Y-H2O,Y-HO2,Y-H2O2,Y-AR,Y-N2,Y_dot_net-H2,Y_dot_net-H,Y_dot_net-O,Y_dot_net-O2,Y_dot_net-OH,Y_dot_net-H2O,Y_dot_net-HO2,Y_dot_net-H2O2,Y_dot_net-AR,Y_dot_net-N2,Y_dot_pos-H2,Y_dot_pos-H,Y_dot_pos-O,Y_dot_pos-O2,Y_dot_pos-OH,Y_dot_pos-H2O,Y_dot_pos-HO2,Y_dot_pos-H2O2,Y_dot_pos-AR,Y_dot_pos-N2,Y_dot_neg-H2,Y_dot_neg-H,Y_dot_neg-O,Y_dot_neg-O2,Y_dot_neg-OH,Y_dot_neg-H2O,Y_dot_neg-HO2,Y_dot_neg-H2O2,Y_dot_neg-AR,Y_dot_neg-N2,Cp-H2,Cp-H,Cp-O,Cp-O2,Cp-OH,Cp-H2O,Cp-HO2,Cp-H2O2,Cp-AR,Cp-N2,h-H2,h-H,h-O,h-O2,h-OH,h-H2O,h-HO2,h-H2O2,h-AR,h-N2,Le-H2,Le-H,Le-O,Le-O2,Le-OH,Le-H2O,Le-HO2,Le-H2O2,Le-AR,Le-N2,EnthalpyTot,MixtureFraction,Temperature,Density,MolarWeightMix,Cp,Conductivity,ViscosityDyn,Heat_Release
0.0,2.1906882592993986,0.01256274601147613,-3.883775934302802e-18,1.0871525950923256e-16,0.23007259885846254,5.5369755003508725e-21,2.580337647871843e-13,6.789790452287129e-15,3.5199833265312796e-16,-7.236050685090336e-68,0.7573646551297961,-1.4758984396462037e-13,1.4083961379724172e-12,-1.123984796886127e-12,4.222397486501678e-11,1.1396181465063e-12,1.7557377398072233e-15,-4.3502323265355316e-11,1.5301897075933518e-16,0.0,0.0,-2.951796879218726e-13,2.7429973539263037e-12,-2.2227934762809648e-12,8.444794972847808e-11,1.1379606482059473e-12,1.7557377398054438e-15,-4.350247175493874e-11,1.5301480381253098e-16,0.0,0.0,1.1748215215443024e-11,-0.1334601734283296,0.10987967337976318,-1.8352457037963764e-10,0.0001657498299434819,1.7344700961723977e-16,1.4838883051582893e-05,4.1668001335154553e-10,0.0,0.0,14511.218402248553,20621.187049662687,1321.2076644868373,1002.6496803904539,1736.5905335270859,2016.1344532396422,1267.066423797377,1572.1544834523406,520.30429400208,1073.9812441182646,4376271.890123046,222491554.4778667,15978043.706290917,288918.70353462576,2838469.7448182646,-12840633.607102407,731136.6621159579,-3567581.0809865757,157053.85114452784,317928.71025503497,0.3787826964891253,0.2527888607108172,0.9341241263736577,1.4868504052282552,0.9516362587397879,1.1757077882085532,1.4408806301260988,1.450530180028797,1.4809240960038916,1.4652715915285586,362238.2372086641,0.012562746016314668,600.0,0.5020395613576596,24.717626444069932,1226.3784033845739,0.06867700795690952,3.032934686084132e-05,-0.00027835610814929394
0.002,2.190686994434364,0.012562695249551534,2.735624345345194e-20,5.499662099244065e-18,0.23007261001804644,1.9786737992654523e-19,1.217388105193092e-11,4.0617245412527833e-13,1.9052419854629578e-14,-1.3353941927464223e-67,0.7573646947198029,-2.3493844430767773e-14,2.3463528250942873e-15,-5.540878297842167e-14,-4.400807733943811e-13,4.539470755955921e-17,6.274223675344139e-14,4.4469498808119964e-13,9.15442843627565e-15,0.0,0.0,-4.698768886464018e-14,-7.054218953885724e-15,-1.1099489978472273e-13,-8.801622681662694e-13,-5.918620231753022e-14,6.274223675343518e-14,4.3581088670547974e-13,9.154202887720009e-15,0.0,0.0,1.870127703369213e-12,0.0009400571753263578,0.005558608623583189,1.91279394239167e-12,0.005923159585308971,2.798173712784557e-16,0.0008537338214299919,2.2511964823495624e-08,0.0,0.0,14511.218402261142,20621.187049662687,1321.2076644420204,1002.649680650318,1736.5905335803775,2016.134453790302,1267.0664243265394,1572.154484224568,520.30429400208,1073.9812442792543,4376271.902560701,222491554.49554124,15978043.707423333,288918.70439400285,2838469.746306707,-12840633.605374368,731136.663201968,-3567581.0796390725,157053.8515904838,317928.71117555076,0.3787824605279264,0.2527886159351025,0.9341233898915013,1.4868492268519253,0.9516355115724631,1.1757068805354849,1.440879535907715,1.4505290800630817,1.4809229828903303,1.4652698319914794,362238.031770046,0.012562695336117344,600.000000857106,0.5020398512259112,24.717640750874477,1226.3777206817106,0.06867692700132412,3.0329347895722464e-05,1.106290865081823e-06
0.00475,2.1906506767490224,0.012561233096037898,7.941591915426857e-19,1.6635518041512933e-16,0.23007293114740746,6.193434906383087e-18,9.270198946322887e-10,3.77839819443882e-11,1.7829234173099345e-12,1.103866192154194e-67,0.7573658347899678,-4.909961038773223e-13,-2.74111567822757e-14,-1.6760970325904644e-12,-8.799318508694523e-12,-6.118684022851146e-14,1.9637283546522415e-12,8.233896520881484e-12,8.573847666393718e-13,0.0,0.0,-9.819922161390706e-13,-3.003205917613035e-13,-3.357342307039933e-12,-1.760422656239847e-11,-1.915037962557833e-12,1.963728354637457e-12,7.396133732426964e-12,8.573636586691954e-13,0.0,0.0,3.9088209582364785e-11,0.02729094133056759,0.16812173065286343,3.8270073795339055e-11,0.18538499741594078,1.5778555345509996e-14,0.017532293341093307,1.7914034937531967e-06,0.0,0.0,14511.218403085579,20621.18704966269,1321.207661506036,1002.6496976742069,1736.5905370715495,2016.1344898643824,1267.0664589923686,1572.154534813731,520.30429400208,1073.9812548258235,4376272.717360375,222491555.6534135,15978043.78160867,288918.76069242106,2838469.8438156387,-12840633.492169145,731136.7343472914,-3567580.9913631645,157053.8808053821,317928.77147921023,0.37877566340511526,0.25278156465413976,0.9341021742946893,1.4868152811089643,0.9516139881589938,1.1756807251849681,1.4408480142941098,1.4504973928700629,1.4808909161866528,1.4652191477871153,362232.1453634222,0.012561235572609377,600.000057006745,0.5020481742940244,24.718052845486,1226.3580632562514,0.06867459787806719,3.0329378771249995e-05,5.9998402199514345e-05
0.00575,2.1904310826686317,0.012552328500008585,2.3565856708141155e-16,5.466059762879503e-14,0.23007488187926078,2.0344042682251534e-15,1.5660902818936463e-08,7.720921004660439e-10,3.66402103044021e-11,3.3875793942151956e-67,0.7573727731510381,-1.427622266897275e-10,-9.616713855894316e-12,-5.506224402337986e-10,-2.568993383531063e-09,-2.007725677007667e-11,6.447166044641468e-10,2.627487447864748e-09,1.9867968751665373e-11,0.0,0.0,-2.8552450423026333e-10,-9.061457102199838e-11,-1.1027729617704608e-09,-5.140331733848703e-09,-6.287197396527494e-10,6.447166043885997e-10,2.6057866513394297e-09,1.9867528412382425e-11,0.0,0.0,1.1373370082427689e-08,8.099594842718949,54.914884115220836,1.1176093318849431e-08,60.85186855815487,4.8208558673645306e-12,0.027747111257595262,9.441194198644394e-06,0.0,0.0,14511.218414428653,20621.187049662683,1321.2076211193294,1002.64993185103,1736.590585095538,2016.1349860917455,1267.0669358475848,1572.1552307067386,520.30429400208,1073.9813999023122,4376283.925567856,222491571.58085224,15978044.802085996,288919.53512133774,2838471.185127358,-12840631.934942465,731137.713007114,-3567579.7770586438,157054.28267918178,317929.60100332106,0.3787342535941652,0.2527386075662809,0.9339729255996662,1.4866084697068247,0.9514828638918461,1.1755212679099303,1.440655966774715,1.4503043362578338,1.4806955366293244,1.4649104250634626,362196.7042762074,0.012552346092989445,600.000829388992,0.5020985055467947,24.72056269857071,1226.2384488772761,0.06866044981401104,3.032958136495676e-05,0.01878989094530216
0.006125,2.1898815906024267,0.012529712287115668,1.1812866058875022e-14,2.7002485824242004e-12,0.23007980789961285,1.0050856189246757e-13,1.0887043456637818e-07,6.38605072323982e-09,3.0552917316368703e-10,3.4967695945288014e-67,0.7573903642484372,-7.001131301367137e-09,-5.61453026631923e-10,-2.7168079414926965e-08,-1.2877878270370832e-07,-9.878293535014653e-10,3.181151747350768e-08,1.3237251918648848e-07,3.1323914013959163e-10,0.0,0.0,-1.4002283696495004e-08,-4.623482292277291e-09,-5.441282260838719e-08,-2.577228955409991e-07,-3.101936302378705e-08,3.1811517447654784e-08,1.3189704487645965e-07,3.132328190854218e-10,0.0,0.0,5.587640186071573e-07,405.7236506503319,2145.2133804029686,5.604321127038955e-07,2973.269463241638,2.374430181592719e-10,0.07433873347833377,2.003318459092651e-05,0.0,0.0,14511.218476215658,20621.187049662687,1321.2074013981382,1002.6512058824247,1736.5908463750322,2016.137685811704,1267.0695301562255,1572.1590166815029,520.30429400208,1073.9821891938095,4376344.903605343,222491658.23377678,15978050.353972726,288923.7483901412,2838478.4825086338,-12840623.462873938,731143.037393519,-3567573.1706488235,157056.46906586346,317934.1140152622,0.37862896898296816,0.2526294117881783,0.9336443507982249,1.4860826716179407,0.951149518925973,1.175115294979514,1.440167671857029,1.4498134736378172,1.4801987102370775,1.464125961636813,362108.7031205439,0.012529771419987481,600.0050315197583,0.5022244942983858,24.726938865143897,1225.9351788257186,0.06862470197024129,3.0330171549875545e-05,0.9424760775613965
0.00625,2.189328571174093,0.012506353448384123,9.962183059672956e-14,2.1782850981846755e-11,0.23008483812212455,8.110702058490303e-13,3.1920286499514546e-07,2.1385331697760234e-08,1.0330286650396071e-09,3.495896630173631e-67,0.7574084667855604,-5.637488403703067e-08,-6.084386492617449e-09,-2.189106063874881e-07,-1.0859528291901643e-06,-7.925772312851839e-09,2.5637729125151483e-07,1.116488137851609e-06,2.3830493170285135e-09,0.0,0.0,-1.1275036409578796e-07,-4.0356513394154714e-08,-4.3846861645759345e-07,-2.1738528573609818e-06,-2.499572666401242e-07,2.563772906390907e-07,1.1121395848150097e-06,2.382962708667835e-09,0.0,0.0,4.507747221950118e-06,3393.406948932495,6908.065302118716,4.7282560511271016e-06,22387.3760616528,1.9185448001101426e-09,0.20324775039847695,8.303545586191775e-05,0.0,0.0,14511.218598392677,20621.187049662687,1321.2069682565614,1002.6537174500489,1736.5913614819638,2016.1430079720317,1267.0746444254771,1572.1664801380336,520.30429400208,1073.9837452047063,4376465.113676128,222491829.05846316,15978061.298774421,288932.0543034646,2838492.868325992,-12840606.761287289,731153.5337432856,-3567560.146946178,157060.7792356711,317943.0108262488,0.3785200554836797,0.25251648013535616,0.9333044990602913,1.4855387500616084,0.9508047298885379,1.1746943282913163,1.439662494391072,1.4493056357587415,1.479684602377209,1.4633151884390454,362021.14642857324,0.012506461683089026,600.0133154602472,0.5023513557752892,24.733526346234935,1225.622901150187,0.06858811020050173,3.033091409679e-05,7.918697314412105
0.0063750000000000005,2.1882387572308764,0.012458503825863866,6.705673819560949e-13,1.4161068388540477e-10,0.23009494906355624,5.2834801228097e-12,1.1360513314777403e-06,8.895616843123851e-08,4.348380692616328e-09,3.565071611476468e-67,0.757445317607081,-3.658608455047242e-07,-4.7963071656651576e-08,-1.4209357235014466e-06,-7.293478059182242e-06,-5.2056743150062496e-08,1.6657901405386355e-06,7.4795604532986e-06,3.494384915789044e-08,0.0,0.0,-7.317383965969698e-07,-2.7886493013803417e-07,-2.8462490222172492e-06,-1.4622224805108543e-05,-1.6246229054253582e-06,1.6657901263304063e-06,7.408499710738432e-06,3.494174554141534e-08,0.0,0.0,2.9367695825481596e-05,21639.1359724542,9401.140224346776,3.1850967504651585e-05,102893.19903837428,1.2506568915933754e-08,0.7987389342847923,0.00048266010325115024,0.0,0.0,14511.219024861723,20621.187049662683,1321.2054699427158,1002.6624058130762,1736.5931437429342,2016.1614196903133,1267.0923360775175,1572.1922983304635,520.30429400208,1073.989128357102,4376880.968571557,222492420.0096228,15978099.16120908,288960.7879521544,2838542.6346756695,-12840548.983454915,731189.8451571806,-3567515.092254076,157075.6898431528,317973.78856608976,0.3782964051988009,0.2522846794175401,0.9326067956891771,1.4844218706275167,0.9500968795859311,1.1738269499508207,1.4386250128470763,1.4482626765325735,1.4786284691110896,1.461652671946506,361851.02778371103,0.012458732907469471,600.0419729356007,0.5026015445270653,24.747026413747466,1224.9860795928232,0.06851412603581375,3.0332828652209615e-05,53.27723955467948
0.0064375000000000005,2.18732166262615,0.012415781066733243,2.355482862465486e-12,4.432251491827385e-10,0.2301036884639057,1.661278142672007e-11,2.427479686262459e-06,2.111690326585179e-07,1.042414874925618e-08,3.668672344620694e-67,0.7574778809342265,-1.1451112648217268e-06,-2.391184423175004e-07,-4.4447379439821e-06,-2.5552762942733067e-05,-1.6970597151372895e-07,5.22616022507794e-06,2.6134735591131888e-05,1.905407491583066e-07,0.0,0.0,-2.2903619559105353e-06,-1.0508623373461102e-06,-8.904959708491467e-06,-5.131234559552166e-05,-5.10329990615765e-06,5.226160129501084e-06,2.5730059575947937e-05,1.9052483020777595e-07,0.0,0.0,9.224153390034959e-05,65699.08307627484,9841.072969035584,0.00011194771723839531,185384.378112783,3.937271363961053e-08,1.9162698592256715,0.001525658768454307,0.0,0.0,14511.219641988257,20621.18704966268,1321.2033378650465,1002.6747702990443,1736.5956809814004,2016.18762307563,1267.1175123208816,1572.22903927366,520.30429400208,1073.9967901952948,4377472.795535184,222493261.0260969,15978153.04533644,289001.68088419706,2838613.4601090476,-12840466.7555995,731241.5228861714,-3567450.971063077,157096.9099834751,318017.590398137,0.3780960780136051,0.25207714520031455,0.9319820020630051,1.4834214062929407,0.9494629861269981,1.173046122219858,1.4376954853535013,1.4473282207147093,1.4776818278774104,1.4601663622088963,361710.3419821272,0.012416147616448495,600.0827570316901,0.5028122752153564,24.75908507209497,1224.4212807116485,0.06844934023357352,3.0335049056597208e-05,185.77543718063922
0.006500000000000001,2.1860314404558463,0.012350713653529131,8.768765819035456e-12,1.379277998840527e-09,0.23011636997253815,5.24027496361128e-11,5.578998738428789e-06,5.465973479860332e-07,2.7282920078848756e-08,3.842381483680582e-67,0.7575267620543729,-3.5759804256487393e-06,-1.2371014148757012e-06,-1.3852599648221847e-05,-9.45342597001782e-05,-6.025798003887078e-07,1.643328793157804e-05,9.611081889051819e-05,1.2584141672169994e-06,0.0,0.0,-7.153306131332066e-06,-4.262866726695003e-06,-2.7763840349139337e-05,-0.00019050272767964451,-1.611497078501965e-05,1.6433287240704505e-05,9.334812636835528e-05,1.258279202510715e-06,0.0,0.0,0.00028964526286824545,161212.80115022493,10013.28799025654,0.00041704320290967845,248585.05554783822,1.2383446015188124e-07,5.054254269251978,0.004945044571799893,0.0,0.0,14511.22106310612,20621.187049662676,1321.198578581227,1002.7023752176702,1736.6013493739301,2016.2461310731062,1267.1737169100616,1572.3110621167696,520.30429400208,1074.0139003474626,4378794.192521386,222495138.79886627,15978273.354374712,289092.9860691975,2838771.5953994454,-12840283.158159679,731356.9096253472,-3567307.7995820935,157144.28908113434,318115.38971424697,0.37778979294617265,0.25175999915958497,0.9310269814038413,1.481891587148769,0.9484940309571732,1.1718448216467923,1.4362738064298866,1.445898958613908,1.4762332058848857,1.4578992648814757,361515.87353411294,0.012351352752748204,600.1738173942614,0.5031090426267347,24.777457576718742,1223.5684254527944,0.06835309106366153,3.0339402631350896e-05,686.4938444728351
0.006562500000000001,2.1843065904082115,0.012251688813652233,3.890514550624743e-11,4.28618562431909e-09,0.23013408476049535,1.6979568906089963e-10,1.3264647448979716e-05,1.4642501570304276e-06,7.396151341228871e-08,4.0891430619518133e-67,0.7575994190715007,-1.129427932331858e-05,-7.798598426064343e-06,-4.3401840160567744e-05,-0.0004154192379956715,-2.614603042675336e-06,5.302367314923067e-05,0.00041851837908947465,8.986506709592059e-06,0.0,0.0,-2.2604578094824583e-05,-2.1252356741968583e-05,-8.70753152107178e-05,-0.0008415247368877013,-5.26547276253381e-05,5.302366791440536e-05,0.00039803518261033986,8.98523943661979e-06,0.0,0.0,0.0009231624255483173,275099.03460333386,10165.639678819036,0.00185155319046707,278316.5983791379,3.946445908051375e-07,13.988768581039222,0.017131905429663544,0.0,0.0,14511.224455626716,20621.187049662665,1321.1879463653024,1002.7640671948958,1736.6140359799956,2016.3769177349943,1267.2993048600636,1572.4943438723656,520.30429400208,1074.052160172083,4381747.703085351,222499335.8878992,15978542.260608688,289297.07522273774,2839125.0521173165,-12839872.772522846,731614.8338887338,-3566987.763972662,157250.18809853145,318333.99072075443,0.37732091144028235,0.25127489591483276,0.929565582638288,1.4795493314056904,0.9470112509068729,1.1699891806465876,1.434096395463279,1.4437098162424862,1.4740127980660205,1.4544413809007344,361261.1420763093,0.012252899104584634,600.377350247282,0.5035063270789657,24.8054325580011,1222.2872150050703,0.06821201181489761,3.0348205698579827e-05,3012.450268120713
